"","x"
"33331","cg24457611"
"33332","cg15281724"
"33333","cg22542036"
"33334","cg05966988"
"33335","cg15837508"
"33336","cg08491188"
"33337","cg09115837"
"33338","cg01065278"
"33339","cg25366315"
"33340","cg27439042"
"33341","cg03121844"
"33342","cg08975724"
"33343","cg03533216"
"33344","cg17296753"
"33345","cg21346031"
"33346","cg18118897"
"33347","cg01408871"
"33348","cg05117809"
"33349","cg03497716"
"33350","cg09226051"
"33351","cg02303386"
"33352","cg06821828"
"33353","cg12713223"
"33354","cg05168404"
"33355","cg09124223"
"33356","cg20586531"
"33357","cg27643182"
"33358","cg12442242"
"33359","cg02166431"
"33360","cg24023023"
"33361","cg24023553"
"33362","cg12452512"
"33363","cg07059629"
"33364","cg09162834"
"33365","cg00033127"
"33366","cg19963471"
"33367","cg03929323"
"33368","cg06866756"
"33369","cg15057581"
"33370","cg06381000"
"33371","cg16148317"
"33372","cg00200658"
"33373","cg02160872"
"33374","cg00340928"
"33375","cg18570369"
"33376","cg19773296"
"33377","cg25456927"
"33378","cg19195935"
"33379","cg00923803"
"33380","cg09017139"
"33381","cg00777011"
"33382","cg05305970"
"33383","cg01274324"
"33384","cg05742286"
"33385","cg26999574"
"33386","cg21932190"
"33387","cg14215369"
"33388","cg07003739"
"33389","cg23995666"
"33390","cg15444192"
"33391","cg16546841"
"33392","cg26966939"
"33393","cg12669458"
"33394","cg09555555"
"33395","cg08427067"
"33396","cg19257942"
"33397","cg22458088"
"33398","cg23984305"
"33399","cg02338889"
"33400","cg06079620"
"33401","cg03167648"
"33402","cg14069835"
"33403","cg16328462"
"33404","cg08968978"
"33405","cg23071009"
"33406","cg15128208"
"33407","cg07961278"
"33408","cg22797468"
"33409","cg18531720"
"33410","cg23378142"
"33411","cg20538951"
"33412","cg15327726"
"33413","cg14316117"
"33414","cg08527618"
"33415","cg22724639"
"33416","cg15017156"
"33417","cg05886386"
"33418","cg12474881"
"33419","cg07378778"
"33420","cg02454815"
"33421","cg17305128"
"33422","cg23541013"
"33423","cg22954265"
"33424","cg12811575"
"33425","cg13161263"
"33426","cg08959094"
"33427","cg07490650"
"33428","cg21221785"
"33429","cg01459748"
"33430","cg11629449"
"33431","cg11085771"
"33432","cg26930926"
"33433","cg25745201"
"33434","cg00263314"
"33435","cg18297442"
"33436","cg02663382"
"33437","cg25102726"
"33438","cg21472198"
"33439","cg18546384"
"33440","cg12750800"
"33441","cg02496113"
"33442","cg00807495"
"33443","cg26651885"
"33444","cg14148253"
"33445","cg09632076"
"33446","cg18388559"
"33447","cg01060387"
"33448","cg25575889"
"33449","cg16116663"
"33450","ch.22.22597277R"
"33451","cg00111466"
"33452","cg27442140"
"33453","cg08639839"
"33454","cg25738037"
"33455","cg10663144"
"33456","cg24176680"
"33457","cg02371692"
"33458","cg03902462"
"33459","cg12945385"
"33460","cg24393100"
"33461","cg04898773"
"33462","cg19813674"
"33463","cg00166687"
"33464","cg13700315"
"33465","cg01498609"
"33466","cg24191049"
"33467","cg11031669"
"33468","cg10380165"
"33469","cg12594780"
"33470","cg25036710"
"33471","cg02325411"
"33472","cg11031660"
"33473","cg27546834"
"33474","cg10496690"
"33475","cg26792541"
"33476","cg01061164"
"33477","cg03025569"
"33478","cg01586779"
"33479","cg02652891"
"33480","cg23370883"
"33481","cg03933520"
"33482","cg17406445"
"33483","cg14390856"
"33484","cg01879534"
"33485","cg24092914"
"33486","cg05970660"
"33487","cg06011544"
"33488","cg20598808"
"33489","cg03490448"
"33490","cg12986372"
"33491","cg01386883"
"33492","cg25559262"
"33493","cg01760876"
"33494","cg13945567"
"33495","cg05596867"
"33496","cg08033285"
"33497","cg04128281"
"33498","cg06758994"
"33499","cg24006991"
"33500","cg05976623"
"33501","cg01047040"
"33502","cg24470206"
"33503","cg02857312"
"33504","cg04589658"
"33505","cg08944385"
"33506","cg04770781"
"33507","cg01535547"
"33508","cg03153172"
"33509","cg14820798"
"33510","cg26672162"
"33511","cg11763017"
"33512","cg09542838"
"33513","cg18282617"
"33514","cg22187246"
"33515","cg03241430"
"33516","cg07521902"
"33517","cg19557025"
"33518","cg13071609"
"33519","ch.1.118680314R"
"33520","cg17689763"
"33521","cg22779845"
"33522","cg12469955"
"33523","cg18326825"
"33524","cg06250693"
"33525","cg04771109"
"33526","cg24792360"
"33527","cg25013451"
"33528","cg00624879"
"33529","cg27165617"
"33530","cg10515439"
"33531","cg01895760"
"33532","cg00152644"
"33533","cg04060904"
"33534","cg03493087"
"33535","cg06488081"
"33536","cg11739512"
"33537","cg14586555"
"33538","cg06494091"
"33539","cg08438268"
"33540","cg21544075"
"33541","cg26391077"
"33542","cg19441170"
"33543","cg05241308"
"33544","cg01532771"
"33545","cg27660087"
"33546","cg14626678"
"33547","cg03057951"
"33548","cg16997188"
"33549","cg14127641"
"33550","cg10516204"
"33551","cg03022934"
"33552","cg11206811"
"33553","cg27358585"
"33554","cg01263999"
"33555","cg10469704"
"33556","cg13332499"
"33557","cg00657202"
"33558","cg17676129"
"33559","cg06222638"
"33560","cg27288021"
"33561","cg15349304"
"33562","cg07022554"
"33563","cg14012192"
"33564","ch.3.2293220R"
"33565","cg03994617"
"33566","cg14482292"
"33567","cg16204552"
"33568","cg10001275"
"33569","cg08848343"
"33570","cg20811988"
"33571","cg04392578"
"33572","cg21947488"
"33573","cg24803906"
"33574","cg25246894"
"33575","cg07111721"
"33576","cg19790884"
"33577","cg18954163"
"33578","ch.7.84099448F"
"33579","cg07100466"
"33580","cg04884171"
"33581","cg08072980"
"33582","cg25971038"
"33583","cg26695210"
"33584","cg10513480"
"33585","cg24075412"
"33586","cg00618596"
"33587","cg13879373"
"33588","cg25421209"
"33589","cg15040188"
"33590","cg06936768"
"33591","cg26155170"
"33592","ch.7.3273335R"
"33593","cg11044010"
"33594","cg04805512"
"33595","cg26959300"
"33596","cg15310513"
"33597","cg02777369"
"33598","ch.1.69949640R"
"33599","cg01098234"
"33600","cg24938830"
"33601","cg24328279"
"33602","cg24004547"
"33603","cg26877374"
"33604","cg00181676"
"33605","cg25271804"
"33606","cg07049552"
"33607","cg19794706"
"33608","cg00669623"
"33609","cg17974863"
"33610","cg07029460"
"33611","cg19511338"
"33612","cg27464062"
"33613","cg08215453"
"33614","cg02052894"
"33615","cg20297631"
"33616","cg22279504"
"33617","cg16315980"
"33618","cg05382137"
"33619","cg04037372"
"33620","cg09394453"
"33621","cg14279186"
"33622","cg12879909"
"33623","cg08858669"
"33624","ch.20.44558307R"
"33625","cg16711165"
"33626","cg27242341"
"33627","cg12190125"
"33628","cg08296499"
"33629","ch.7.41324965F"
"33630","cg03969724"
"33631","cg21894356"
"33632","cg25995397"
"33633","cg10452588"
"33634","cg25941274"
"33635","cg21581381"
"33636","cg16083168"
"33637","cg20970149"
"33638","cg07196347"
"33639","cg26296957"
"33640","cg10914699"
"33641","cg00753692"
"33642","cg03446203"
"33643","cg15075293"
"33644","cg20069718"
"33645","cg27140170"
"33646","cg11397033"
"33647","cg01737532"
"33648","cg26385074"
"33649","cg16668315"
"33650","cg27389205"
"33651","cg17176894"
"33652","cg00345916"
"33653","cg08179525"
"33654","cg17983776"
"33655","cg18394062"
"33656","cg19023258"
"33657","cg26870536"
"33658","cg12095067"
"33659","cg13219560"
"33660","cg21450700"
"33661","cg02773688"
"33662","cg23460847"
"33663","cg27024381"
"33664","cg27375561"
"33665","cg26362605"
"33666","cg14072046"
"33667","cg25619707"
"33668","cg10301801"
"33669","cg05784856"
"33670","cg09487594"
"33671","cg03723787"
"33672","cg12340381"
"33673","cg22627222"
"33674","cg13452868"
"33675","cg08089702"
"33676","cg00695416"
"33677","cg08928494"
"33678","cg01822187"
"33679","ch.12.2884971R"
"33680","cg09796146"
"33681","cg01965330"
"33682","cg22125253"
"33683","cg21696256"
"33684","cg26429022"
"33685","cg02350644"
"33686","cg06859833"
"33687","cg24688425"
"33688","cg15257539"
"33689","cg13067005"
"33690","cg02348876"
"33691","cg07152597"
"33692","cg18512780"
"33693","cg00662258"
"33694","cg07510714"
"33695","cg21780154"
"33696","cg05230927"
"33697","cg03199955"
"33698","cg02530668"
"33699","cg11784124"
"33700","cg18696805"
"33701","cg22133949"
"33702","cg11837275"
"33703","cg10563418"
"33704","cg02246063"
"33705","cg03533051"
"33706","cg07236062"
"33707","cg26996874"
"33708","cg12176815"
"33709","cg04834956"
"33710","cg13953403"
"33711","cg02226252"
"33712","cg08794265"
"33713","cg21001457"
"33714","cg19245773"
"33715","cg24678241"
"33716","cg26994859"
"33717","cg08131169"
"33718","cg06011925"
"33719","cg22862656"
"33720","cg11046578"
"33721","cg08539065"
"33722","cg21757392"
"33723","cg17899761"
"33724","cg00422716"
"33725","cg00803004"
"33726","cg04676388"
"33727","cg04178852"
"33728","cg17155610"
"33729","cg08688636"
"33730","cg02524754"
"33731","cg23737809"
"33732","cg09025725"
"33733","cg00771483"
"33734","cg09203382"
"33735","cg14514813"
"33736","cg08472583"
"33737","cg06352932"
"33738","cg16376048"
"33739","cg02727232"
"33740","cg26915384"
"33741","cg04868554"
"33742","cg03426470"
"33743","ch.19.1906967F"
"33744","ch.8.24774123R"
"33745","cg14556450"
"33746","cg02539543"
"33747","cg00966920"
"33748","cg22152667"
"33749","cg00821510"
"33750","cg02294570"
"33751","cg06910465"
"33752","cg03343515"
"33753","ch.2.165408785R"
"33754","cg16252685"
"33755","cg11099918"
"33756","cg22578373"
"33757","cg02531214"
"33758","cg12139873"
"33759","ch.14.71061373R"
"33760","cg08537890"
"33761","cg19066691"
"33762","cg17350544"
"33763","cg25715949"
"33764","cg02471166"
"33765","cg21760302"
"33766","cg24544003"
"33767","cg08796647"
"33768","cg18739374"
"33769","cg27605228"
"33770","cg02387368"
"33771","cg04130484"
"33772","cg00213160"
"33773","cg13888600"
"33774","cg21725701"
"33775","cg16937327"
"33776","cg03332597"
"33777","cg16172031"
"33778","cg24493004"
"33779","cg11152012"
"33780","cg02394226"
"33781","cg16672830"
"33782","cg13242192"
"33783","cg14930167"
"33784","ch.10.82591910R"
"33785","cg23743428"
"33786","cg18720736"
"33787","cg24929258"
"33788","cg23834813"
"33789","cg15002172"
"33790","cg02372283"
"33791","cg11917780"
"33792","cg13974317"
"33793","cg18668183"
"33794","cg04703951"
"33795","cg09816652"
"33796","ch.2.2660550F"
"33797","cg21199120"
"33798","cg07773272"
"33799","cg08585897"
"33800","cg13668025"
"33801","cg01883744"
"33802","cg16771862"
"33803","cg22083325"
"33804","cg21095983"
"33805","cg23510537"
"33806","ch.10.2676717R"
"33807","cg17026542"
"33808","cg05733181"
"33809","cg01035563"
"33810","cg24889095"
"33811","cg06607151"
"33812","cg00221830"
"33813","cg13787982"
"33814","cg13459361"
"33815","cg07455406"
"33816","cg20993114"
"33817","cg04044471"
"33818","cg16000824"
"33819","cg01423845"
"33820","cg23707905"
"33821","cg07163603"
"33822","cg27394814"
"33823","cg22403154"
"33824","cg17555373"
"33825","cg17646418"
"33826","cg07213289"
"33827","cg27526429"
"33828","cg02693227"
"33829","cg01281611"
"33830","cg10906102"
"33831","cg22895305"
"33832","cg16745086"
"33833","cg26322285"
"33834","cg22589778"
"33835","cg10906108"
"33836","cg10612060"
"33837","cg22380663"
"33838","cg00970926"
"33839","cg21690945"
"33840","cg15462332"
"33841","cg06352483"
"33842","cg22979546"
"33843","cg11448030"
"33844","cg23670365"
"33845","cg06003594"
"33846","cg25291980"
"33847","cg22681370"
"33848","cg19978955"
"33849","cg17784749"
"33850","cg17114692"
"33851","cg26879951"
"33852","cg14948757"
"33853","cg27505348"
"33854","cg16066221"
"33855","cg10589137"
"33856","cg16712679"
"33857","cg18918396"
"33858","cg25813193"
"33859","cg09998101"
"33860","cg12877253"
"33861","cg16297948"
"33862","cg24153874"
"33863","cg00219774"
"33864","cg00647004"
"33865","cg16008009"
"33866","cg22954818"
"33867","cg11723055"
"33868","cg14673393"
"33869","cg21249729"
"33870","cg16321524"
"33871","cg23327851"
"33872","cg00841768"
"33873","cg20726070"
"33874","cg00044354"
"33875","cg26089997"
"33876","cg21380625"
"33877","cg03318227"
"33878","cg03318222"
"33879","cg04167239"
"33880","cg04939480"
"33881","cg10245488"
"33882","cg10436286"
"33883","cg19406113"
"33884","cg25699218"
"33885","cg26810966"
"33886","cg20393824"
"33887","cg25101405"
"33888","cg11258485"
"33889","cg04737133"
"33890","cg26988283"
"33891","cg11345718"
"33892","cg25117975"
"33893","cg04691277"
"33894","cg23622353"
"33895","cg16372223"
"33896","cg07004394"
"33897","cg06348134"
"33898","cg17675288"
"33899","cg11593123"
"33900","cg03164112"
"33901","cg25851745"
"33902","cg21680896"
"33903","cg00955035"
"33904","cg23588206"
"33905","cg00636942"
"33906","cg22671717"
"33907","cg00855706"
"33908","cg05678871"
"33909","cg07395724"
"33910","cg22805431"
"33911","cg06754972"
"33912","cg22767001"
"33913","cg00844277"
"33914","cg14521115"
"33915","cg00358570"
"33916","cg17957183"
"33917","cg07572348"
"33918","cg09044154"
"33919","cg12908107"
"33920","cg00591740"
"33921","cg18473381"
"33922","cg10690677"
"33923","cg01341969"
"33924","cg06358300"
"33925","cg18252654"
"33926","cg25598624"
"33927","cg09409457"
"33928","cg13302869"
"33929","cg00779243"
"33930","cg14931776"
"33931","cg05467447"
"33932","cg23106865"
"33933","cg18688336"
"33934","cg03861427"
"33935","cg17716297"
"33936","cg11931697"
"33937","cg12007372"
"33938","cg21250436"
"33939","ch.17.10619372R"
"33940","cg11680200"
"33941","cg05043657"
"33942","cg07460842"
"33943","cg07846230"
"33944","cg05884023"
"33945","cg24747780"
"33946","cg14356114"
"33947","cg25365565"
"33948","cg01555693"
"33949","cg08597797"
"33950","cg08655480"
"33951","cg10928348"
"33952","cg16426215"
"33953","cg26504749"
"33954","cg14227762"
"33955","cg05153791"
"33956","cg26496604"
"33957","cg15707332"
"33958","cg17853087"
"33959","ch.4.185753098R"
"33960","cg03729455"
"33961","cg22979356"
"33962","cg13358321"
"33963","cg13127591"
"33964","cg06438056"
"33965","cg02741291"
"33966","cg07121312"
"33967","cg10566332"
"33968","cg22535679"
"33969","cg18151674"
"33970","cg18716194"
"33971","cg06885779"
"33972","cg17095489"
"33973","cg22148999"
"33974","cg25376451"
"33975","cg03541864"
"33976","cg16275894"
"33977","cg14008862"
"33978","cg17944263"
"33979","cg13630855"
"33980","cg13940634"
"33981","cg17470723"
"33982","cg24218681"
"33983","cg03751829"
"33984","cg02791765"
"33985","cg11472951"
"33986","cg26018312"
"33987","ch.3.90857F"
"33988","cg19444390"
"33989","cg13908055"
"33990","cg19635188"
"33991","cg03862705"
"33992","cg20687190"
"33993","cg25601967"
"33994","cg24602560"
"33995","cg13844767"
"33996","cg05412210"
"33997","cg02785793"
"33998","cg22613969"
"33999","cg06127902"
"34000","cg18712351"
"34001","cg20106907"
"34002","cg19418123"
"34003","cg09267402"
"34004","cg15269721"
"34005","cg00631706"
"34006","cg14898433"
"34007","cg17169510"
"34008","cg19873701"
"34009","cg02630143"
"34010","cg05051262"
"34011","cg14178937"
"34012","cg03772165"
"34013","cg02473103"
"34014","cg10767312"
"34015","cg12476298"
"34016","cg24577167"
"34017","cg00282267"
"34018","cg19007523"
"34019","cg03793486"
"34020","ch.1.1254747R"
"34021","cg03086899"
"34022","cg16655175"
"34023","cg20062050"
"34024","cg06001976"
"34025","cg23009079"
"34026","cg17384733"
"34027","cg10590549"
"34028","cg24942465"
"34029","ch.17.16529697F"
"34030","cg23438516"
"34031","cg15704743"
"34032","cg21196136"
"34033","cg04145565"
"34034","cg08885316"
"34035","cg07355262"
"34036","cg23655957"
"34037","cg27205938"
"34038","cg14946503"
"34039","cg27293078"
"34040","cg16207593"
"34041","cg03206401"
"34042","cg10010004"
"34043","cg18621755"
"34044","cg24985372"
"34045","cg21499895"
"34046","cg06492821"
"34047","cg23945382"
"34048","cg14573270"
"34049","cg15404276"
"34050","cg16550505"
"34051","cg14217199"
"34052","cg12075849"
"34053","cg12546745"
"34054","cg25880358"
"34055","cg04143592"
"34056","cg14273883"
"34057","cg17723597"
"34058","cg16015000"
"34059","cg27411746"
"34060","cg01193526"
"34061","cg12600021"
"34062","cg21325941"
"34063","cg10665123"
"34064","cg21340093"
"34065","cg25899756"
"34066","cg20281554"
"34067","cg14027685"
"34068","cg02915720"
"34069","cg21857146"
"34070","cg23189951"
"34071","cg01518259"
"34072","cg18476631"
"34073","cg25955341"
"34074","cg00007215"
"34075","cg26689799"
"34076","cg26511326"
"34077","cg07429108"
"34078","cg11817910"
"34079","cg25198656"
"34080","cg20910562"
"34081","cg14534701"
"34082","cg08008286"
"34083","cg14780883"
"34084","cg21448728"
"34085","cg05001908"
"34086","cg27040708"
"34087","cg23896876"
"34088","cg23657834"
"34089","cg01348442"
"34090","cg21501096"
"34091","cg16306900"
"34092","cg10376904"
"34093","cg05716269"
"34094","cg11950299"
"34095","cg07480369"
"34096","cg06564069"
"34097","cg11142489"
"34098","cg23732198"
"34099","cg02299136"
"34100","cg03598021"
"34101","cg12432010"
"34102","cg27147281"
"34103","cg08411094"
"34104","cg15494556"
"34105","cg09569868"
"34106","cg12832129"
"34107","cg20114890"
"34108","cg10087060"
"34109","cg04751736"
"34110","cg02515800"
"34111","cg00579749"
"34112","cg00712965"
"34113","cg00612714"
"34114","cg24640821"
"34115","cg16890939"
"34116","cg07246946"
"34117","cg04526361"
"34118","cg15380715"
"34119","cg02235848"
"34120","cg04196064"
"34121","cg12924518"
"34122","cg09315918"
"34123","cg22960971"
"34124","cg23202090"
"34125","cg11005628"
"34126","cg14690580"
"34127","cg13149745"
"34128","cg13005910"
"34129","cg26312897"
"34130","cg01055129"
"34131","cg17642353"
"34132","cg00407452"
"34133","ch.12.1017720R"
"34134","cg18583910"
"34135","cg27235150"
"34136","cg16436532"
"34137","cg24921240"
"34138","cg12226639"
"34139","cg03522837"
"34140","cg26366958"
"34141","cg02712746"
"34142","cg17524162"
"34143","cg22070865"
"34144","cg19475067"
"34145","cg00036614"
"34146","cg03105929"
"34147","cg02366642"
"34148","cg03440221"
"34149","cg11363090"
"34150","cg12856433"
"34151","cg20761303"
"34152","cg08822689"
"34153","cg05941299"
"34154","cg23756238"
"34155","cg12857652"
"34156","cg22040989"
"34157","cg20275462"
"34158","cg01242348"
"34159","cg12952273"
"34160","cg18652248"
"34161","cg18590611"
"34162","cg09623024"
"34163","ch.7.1039544R"
"34164","cg15437748"
"34165","cg22038700"
"34166","cg25705866"
"34167","cg08057277"
"34168","cg15602182"
"34169","cg15030631"
"34170","cg14264793"
"34171","cg02083151"
"34172","cg16327041"
"34173","cg11618788"
"34174","cg19074474"
"34175","cg27629311"
"34176","cg05892902"
"34177","cg00080418"
"34178","cg26536460"
"34179","cg24377729"
"34180","cg25546901"
"34181","cg21126118"
"34182","cg09067610"
"34183","cg23713679"
"34184","cg08547427"
"34185","cg07067773"
"34186","cg21995484"
"34187","cg15263875"
"34188","cg02735381"
"34189","cg02949864"
"34190","cg00202496"
"34191","cg14691729"
"34192","cg02214632"
"34193","cg14911223"
"34194","cg04668301"
"34195","cg21618784"
"34196","ch.10.116792202R"
"34197","cg16974915"
"34198","cg02472339"
"34199","cg01547622"
"34200","cg24330514"
"34201","cg22929793"
"34202","cg10510779"
"34203","cg12856521"
"34204","cg07951921"
"34205","cg16319310"
"34206","cg01881993"
"34207","cg10289060"
"34208","cg06989102"
